Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,487671,-,-,-,22.77,5.54,1,1371,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,11,30,809,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,11,45,801,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,12,0,805,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,12,15,807,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,12,30,808,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,12,45,794,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,13,0,376,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,13,15,379,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,13,30,402,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,13,45,773,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,14,0,767,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,14,15,759,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,14,30,434,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,14,45,741,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,15,0,456,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,15,15,460,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,15,30,459,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,15,45,680,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,16,0,660,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,16,15,634,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,16,30,605,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,16,45,578,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,17,0,542,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,17,15,497,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,17,30,445,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,17,45,394,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,18,0,326,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,18,15,244,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,18,30,154,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,18,45,70,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,19,0,9,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,19,15,0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,19,30,0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,19,45,0,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,20,0,0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,20,15,0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,20,30,0,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,20,45,0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,21,0,0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,21,15,0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,21,30,0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,21,45,0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,22,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,22,15,0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,22,30,0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,22,45,0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,23,0,0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,23,15,0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,23,30,0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,27,23,45,0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,0,0,0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,0,15,0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,0,30,0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,0,45,0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,1,0,0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,1,15,0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,1,30,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,1,45,0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,2,0,0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,2,15,0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,2,30,0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,2,45,0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,3,0,0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,3,15,0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,3,30,0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,3,45,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,4,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,4,15,0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,4,30,0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,4,45,0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,5,0,0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,5,15,0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,5,30,0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,5,45,0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,6,0,0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,6,15,61,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,6,30,179,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,6,45,306,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,7,0,403,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,7,15,483,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,7,30,548,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,7,45,618,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,8,0,663,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,8,15,705,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,8,30,737,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,8,45,778,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,9,0,802,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,9,15,821,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,9,30,839,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,9,45,862,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,10,0,875,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,10,15,891,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,10,30,900,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,10,45,911,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,11,0,918,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,11,15,923,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,11,30,928,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,11,45,930,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,12,0,933,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,12,15,929,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,12,30,930,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,12,45,925,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,13,0,924,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,13,15,922,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,13,30,919,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,13,45,908,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,14,0,903,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,14,15,897,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,14,30,889,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,14,45,872,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,15,0,861,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,15,15,849,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,15,30,835,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,15,45,810,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,16,0,791,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,16,15,769,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,16,30,744,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,16,45,709,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,17,0,674,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,17,15,633,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,17,30,585,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,17,45,527,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,18,0,457,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,18,15,372,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,18,30,269,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,18,45,155,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,19,0,39,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,19,15,0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,19,30,0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,19,45,0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,20,0,0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,20,15,0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,20,30,0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,20,45,0,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,21,0,0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,21,15,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,21,30,0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,21,45,0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,22,0,0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,22,15,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,22,30,0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,22,45,0,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,23,0,0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,23,15,0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,23,30,0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,28,23,45,0,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,0,0,0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,0,15,0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,0,30,0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,0,45,0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,1,0,0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,1,15,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,1,30,0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,1,45,0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,2,0,0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,2,15,0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,2,30,0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,2,45,0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,3,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,3,15,0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,3,30,0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,3,45,0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,4,0,0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,4,15,0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,4,30,0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,4,45,0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,5,0,0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,5,15,0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,5,30,0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,5,45,0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,6,0,0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,6,15,140,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,6,30,289,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,6,45,419,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,7,0,514,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,7,15,588,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,7,30,648,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,7,45,706,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,8,0,746,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,8,15,780,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,8,30,808,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,8,45,836,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,9,0,857,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,9,15,875,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,9,30,890,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,9,45,903,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,10,0,920,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,10,15,930,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,10,30,938,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,10,45,943,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,11,0,949,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,11,15,954,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,11,30,958,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,11,45,958,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,12,0,961,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,12,15,962,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,12,30,963,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,12,45,961,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,13,0,960,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,13,15,372,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,13,30,955,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,13,45,953,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,14,0,949,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,14,15,943,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,14,30,937,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,14,45,934,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,15,0,925,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,15,15,914,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,15,30,902,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,15,45,893,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,16,0,877,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,16,15,858,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,16,30,837,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,16,45,816,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,17,0,787,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,17,15,753,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,17,30,711,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,17,45,665,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,18,0,603,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,18,15,525,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,18,30,423,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,18,45,297,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,19,0,132,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,19,15,0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,19,30,0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,19,45,0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,20,0,0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,20,15,0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,20,30,0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,20,45,0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,21,0,0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,21,15,0,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,21,30,0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,21,45,0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,22,0,0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,22,15,0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,22,30,0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,22,45,0,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,29,23,0,0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
